title,title_detail,published,published_parsed,updated,updated_parsed,summary,summary_detail,id,guidislink,link,links,media_content,content,media_credit,credit
"A Marseille, le « livre Gaudin » se referme sans ferveur populaire","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'A Marseille, le «\xa0livre Gaudin\xa0» se\xa0referme sans ferveur populaire'}","Fri, 24 May 2024 03:31:08 +0200","time.struct_time(tm_year=2024, tm_mon=5, tm_mday=24, tm_hour=1, tm_min=31, tm_sec=8, tm_wday=4, tm_yday=145, tm_isdst=0)","Sat, 25 May 2024 12:28:59 +0200","time.struct_time(tm_year=2024, tm_mon=5, tm_mday=25, tm_hour=10, tm_min=28, tm_sec=59, tm_wday=5, tm_yday=146, tm_isdst=0)","Les funérailles de l’ancien maire de la cité phocéenne, célébrées jeudi 23 mai dans la cathédrale La Major, ont rassemblé 1 500 personnes, dont de nombreuses personnalités politiques. Mais le « peuple de Marseille » manquait à l’appel, comme le symbole d’un changement d’ère.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Les funérailles de l’ancien maire de la cité phocéenne, célébrées jeudi 23\xa0mai dans la cathédrale La Major, ont rassemblé 1\xa0500\xa0personnes, dont de nombreuses personnalités politiques. Mais le «\xa0peuple de Marseille\xa0» manquait à l’appel, comme le symbole d’un changement d’ère.'}",https://www.lemonde.fr/disparitions/article/2024/05/24/a-marseille-le-livre-gaudin-se-referme-sans-ferveur-populaire_6235126_3382.html,True,https://www.lemonde.fr/disparitions/article/2024/05/24/a-marseille-le-livre-gaudin-se-referme-sans-ferveur-populaire_6235126_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2024/05/24/a-marseille-le-livre-gaudin-se-referme-sans-ferveur-populaire_6235126_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2024/05/23/444/0/5324/2662/644/322/60/0/c1734f3_1716472991341-645687.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Parmi les personnalités présentes aux funérailles de Jean-Claude Gaudin, à Marseille, le 23\xa0mai\xa02024, la présidente de la métropole Aix-Marseille-Provence, Martine Vassal\xa0; le président de la région Provence-Alpes-Cote d’Azur, Renaud Muselier\xa0; la secrétaire d’Etat à la citoyenneté, Sabrina Agresti-Roubache\xa0; le ministre de la transition écologique, Christophe Béchu\xa0; l’ancien président de la Républque Nicolas Sarkozy\xa0; Albert II, prince de Monaco\xa0; Brigitte Macron\xa0; le président du Sénat, Gérard Larcher et le maire de Marseille, Benoît Payan.'}]","[{'scheme': 'urn:ebu', 'content': 'PASCAL GUYOT / AFP'}]",PASCAL GUYOT / AFP
Marseille a rendu un dernier hommage à son ancien maire Jean-Claude Gaudin,"{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Marseille a rendu un dernier hommage à\xa0son\xa0ancien maire Jean-Claude Gaudin'}","Thu, 23 May 2024 21:04:34 +0200","time.struct_time(tm_year=2024, tm_mon=5, tm_mday=23, tm_hour=19, tm_min=4, tm_sec=34, tm_wday=3, tm_yday=144, tm_isdst=0)",,,"Lors de la cérémonie, les intervenants ont dressé le portrait d’un homme aux origines modestes, un « redoutable débatteur » qui fut l’un « des derniers grands dinosaures de la vie politique ». « Vous étiez Marseille dans toute sa complexité », a décrit son successeur et opposant politique Benoît Payan (divers gauche).","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Lors de la cérémonie, les intervenants ont dressé le portrait d’un homme aux origines modestes, un «\xa0redoutable débatteur\xa0» qui fut l’un «\xa0des derniers grands dinosaures de la vie politique\xa0». «\xa0Vous étiez Marseille dans toute sa complexité\xa0», a décrit son successeur et opposant politique Benoît Payan (divers\xa0gauche).'}",https://www.lemonde.fr/disparitions/article/2024/05/23/marseille-a-rendu-un-dernier-hommage-a-son-ancien-maire-jean-claude-gaudin_6235107_3382.html,True,https://www.lemonde.fr/disparitions/article/2024/05/23/marseille-a-rendu-un-dernier-hommage-a-son-ancien-maire-jean-claude-gaudin_6235107_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2024/05/23/marseille-a-rendu-un-dernier-hommage-a-son-ancien-maire-jean-claude-gaudin_6235107_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2024/05/23/451/0/5407/2703/644/322/60/0/dabb9f7_5566738-01-06.jpg'}]",,"[{'scheme': 'urn:ebu', 'content': 'PASCAL GUYOT / AFP'}]",PASCAL GUYOT / AFP
La mort de la danseuse et écrivaine Claude Pujade-Renaud,"{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de la danseuse et écrivaine Claude Pujade-Renaud'}","Thu, 23 May 2024 17:00:11 +0200","time.struct_time(tm_year=2024, tm_mon=5, tm_mday=23, tm_hour=15, tm_min=0, tm_sec=11, tm_wday=3, tm_yday=144, tm_isdst=0)",,,"A la fois chorégraphe, romancière et enseignante, l’autrice de « Belle mère » est morte le 18 mai, à 92 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'A la fois chorégraphe, romancière et enseignante, l’autrice de «\xa0Belle mère\xa0» est morte le 18\xa0mai, à 92\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2024/05/23/la-mort-de-la-danseuse-et-ecrivaine-claude-pujade-renaud_6235065_3382.html,True,https://www.lemonde.fr/disparitions/article/2024/05/23/la-mort-de-la-danseuse-et-ecrivaine-claude-pujade-renaud_6235065_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2024/05/23/la-mort-de-la-danseuse-et-ecrivaine-claude-pujade-renaud_6235065_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2024/05/23/259/0/2205/1102/644/322/60/0/5b0f51c_1716441581840-bridgeman-2321418.JPG'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Claude Pujade-Renaud, en janvier 1991.'}]","[{'scheme': 'urn:ebu', 'content': 'Louis Monier / Bridgeman Images'}]",Louis Monier / Bridgeman Images
La mort du mathématicien et philanthrope Jim Simons,"{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort du mathématicien et philanthrope Jim Simons'}","Thu, 23 May 2024 16:45:06 +0200","time.struct_time(tm_year=2024, tm_mon=5, tm_mday=23, tm_hour=14, tm_min=45, tm_sec=6, tm_wday=3, tm_yday=144, tm_isdst=0)","Fri, 24 May 2024 10:14:45 +0200","time.struct_time(tm_year=2024, tm_mon=5, tm_mday=24, tm_hour=8, tm_min=14, tm_sec=45, tm_wday=4, tm_yday=145, tm_isdst=0)","Mathématicien reconnu, le chercheur avait eu l’intuition, au début des années 1980, de créer un fonds d’investissement utilisant des outils mathématiques complexes dans le domaine financier. Il est décédé le 10 mai, à New York.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mathématicien reconnu, le chercheur avait eu l’intuition, au début des années 1980, de créer un fonds d’investissement utilisant des outils mathématiques complexes dans le domaine financier. Il est décédé le 10\xa0mai, à New\xa0York.'}",https://www.lemonde.fr/disparitions/article/2024/05/23/la-mort-du-mathematicien-et-philanthrope-jim-simons_6235062_3382.html,True,https://www.lemonde.fr/disparitions/article/2024/05/23/la-mort-du-mathematicien-et-philanthrope-jim-simons_6235062_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2024/05/23/la-mort-du-mathematicien-et-philanthrope-jim-simons_6235062_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2024/05/23/221/0/4080/2040/644/322/60/0/0c79ba0_1716461338533-345668.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Jim Simons, à New York, le 16\xa0avril\xa02007.'}]","[{'scheme': 'urn:ebu', 'content': 'Mark Lennihan / AP'}]",Mark Lennihan / AP
"Marie-France Garaud, ancienne conseillère de Georges Pompidou et de Jacques Chirac, est morte","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Marie-France Garaud, ancienne conseillère de Georges Pompidou et de Jacques Chirac, est morte'}","Thu, 23 May 2024 14:42:38 +0200","time.struct_time(tm_year=2024, tm_mon=5, tm_mday=23, tm_hour=12, tm_min=42, tm_sec=38, tm_wday=3, tm_yday=144, tm_isdst=0)","Thu, 23 May 2024 17:18:10 +0200","time.struct_time(tm_year=2024, tm_mon=5, tm_mday=23, tm_hour=15, tm_min=18, tm_sec=10, tm_wday=3, tm_yday=144, tm_isdst=0)","Femme politique d’influence, préférant l’ombre à la lumière, elle a œuvré auprès du chef de l’Etat mort en 1974 avant de jeter son dévolu sur l’ancien maire de Paris. Elle est morte le 22 mai, à 90 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Femme politique d’influence, préférant l’ombre à la lumière, elle a œuvré auprès du chef de l’Etat mort en 1974 avant de jeter son dévolu sur l’ancien maire de Paris. Elle est morte le 22\xa0mai, à 90\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2024/05/23/marie-france-garaud-ancienne-conseillere-de-georges-pompidou-et-de-jacques-chirac-est-morte_6235042_3382.html,True,https://www.lemonde.fr/disparitions/article/2024/05/23/marie-france-garaud-ancienne-conseillere-de-georges-pompidou-et-de-jacques-chirac-est-morte_6235042_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2024/05/23/marie-france-garaud-ancienne-conseillere-de-georges-pompidou-et-de-jacques-chirac-est-morte_6235042_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2018/06/26/256/0/3073/1536/644/322/60/0/2b3eb5f_14991-1uhh61d.tdnx.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Marie-France Garaud, candidate à l’élection présidentielle, lors d’un passage au Club de la Presse, à Rennes, en décembre\xa01980.'}]","[{'scheme': 'urn:ebu', 'content': 'JEAN PIERRE PREVEL / AFP'}]",JEAN PIERRE PREVEL / AFP
Marseille s’apprête à dire adieu à Jean-Claude Gaudin,"{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Marseille s’apprête à dire adieu à Jean-Claude Gaudin'}","Tue, 21 May 2024 20:30:08 +0200","time.struct_time(tm_year=2024, tm_mon=5, tm_mday=21, tm_hour=18, tm_min=30, tm_sec=8, tm_wday=1, tm_yday=142, tm_isdst=0)","Wed, 22 May 2024 12:21:05 +0200","time.struct_time(tm_year=2024, tm_mon=5, tm_mday=22, tm_hour=10, tm_min=21, tm_sec=5, tm_wday=2, tm_yday=143, tm_isdst=0)","L’ancien maire, décédé lundi 20 mai, était resté une figure tutélaire de la droite et du centre malgré son retrait.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’ancien maire, décédé lundi 20\xa0mai, était resté une figure tutélaire de la droite et du centre malgré son retrait.'}",https://www.lemonde.fr/disparitions/article/2024/05/21/une-page-se-tourne-marseille-s-apprete-a-dire-adieu-a-jean-claude-gaudin_6234664_3382.html,True,https://www.lemonde.fr/disparitions/article/2024/05/21/une-page-se-tourne-marseille-s-apprete-a-dire-adieu-a-jean-claude-gaudin_6234664_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2024/05/21/une-page-se-tourne-marseille-s-apprete-a-dire-adieu-a-jean-claude-gaudin_6234664_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2024/05/20/55/0/8101/4050/644/322/60/0/cd864fa_5540021-01-06.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Une femme écrit un message dans un livre de condoléances, à l’hôtel de ville de Marseille, le 20\xa0mai\xa02024.'}]","[{'scheme': 'urn:ebu', 'content': 'NICOLAS TUCAT / AFP'}]",NICOLAS TUCAT / AFP
"Ebrahim Raïssi, un président iranien docile, fidèle au Guide suprême","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Ebrahim Raïssi, un président iranien docile, fidèle au Guide suprême'}","Mon, 20 May 2024 18:17:49 +0200","time.struct_time(tm_year=2024, tm_mon=5, tm_mday=20, tm_hour=16, tm_min=17, tm_sec=49, tm_wday=0, tm_yday=141, tm_isdst=0)","Mon, 20 May 2024 19:59:17 +0200","time.struct_time(tm_year=2024, tm_mon=5, tm_mday=20, tm_hour=17, tm_min=59, tm_sec=17, tm_wday=0, tm_yday=141, tm_isdst=0)","Le religieux ultraconservateur de 63 ans, décédé le 19 mai lors d’un accident d’hélicoptère, avait été élu en 2021 à la présidence de la République islamique après un échec en 2017. Son ascension éclair a été marquée par la mise en œuvre de la politique répressive du régime.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le religieux ultraconservateur de 63\xa0ans, décédé le 19 mai lors d’un accident d’hélicoptère, avait été élu en\xa02021 à la présidence de la République islamique après un échec en\xa02017. Son ascension éclair a été marquée par la mise en œuvre de la politique répressive du régime.'}",https://www.lemonde.fr/international/article/2024/05/20/ebrahim-raissi-un-president-iranien-docile-fidele-au-guide-supreme_6234456_3210.html,True,https://www.lemonde.fr/international/article/2024/05/20/ebrahim-raissi-un-president-iranien-docile-fidele-au-guide-supreme_6234456_3210.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/international/article/2024/05/20/ebrahim-raissi-un-president-iranien-docile-fidele-au-guide-supreme_6234456_3210.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2024/05/20/1592/0/1911/955/644/322/60/0/09780ed_1716218883316-000-34t36gb.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Ebrahim Raïssi, devant un portrait du Guide suprême iranien, l’ayatollah Ali Khamenei, après avoir enregistré sa candidature aux élections présidentielles, à Téhéran, le 14 avril 2017.'}]","[{'scheme': 'urn:ebu', 'content': 'ATTA KENARE / AFP'}]",ATTA KENARE / AFP
"Jean-Claude Gaudin, figure de la droite et ancien maire de Marseille, est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Jean-Claude Gaudin, figure de la droite et ancien maire de Marseille, est mort'}","Mon, 20 May 2024 11:35:57 +0200","time.struct_time(tm_year=2024, tm_mon=5, tm_mday=20, tm_hour=9, tm_min=35, tm_sec=57, tm_wday=0, tm_yday=141, tm_isdst=0)","Tue, 21 May 2024 12:10:18 +0200","time.struct_time(tm_year=2024, tm_mon=5, tm_mday=21, tm_hour=10, tm_min=10, tm_sec=18, tm_wday=1, tm_yday=142, tm_isdst=0)","Elu sans discontinuer de 1995 à 2020 à la tête de la cité phocéenne, l’ancien député et sénateur des Bouches-du-Rhône, mort le 20 mai à l’âge de 84 ans, aura marqué de sa personnalité la droite provençale pendant plus d’un demi-siècle. Le dramatique effondrement de deux immeubles de la rue d’Aubagne, en 2018, aura contribué au rejet de son camp et au basculement à gauche de la municipalité.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Elu sans discontinuer de 1995 à 2020 à la tête de la cité phocéenne, l’ancien député et sénateur des Bouches-du-Rhône, mort le 20\xa0mai à l’âge de 84\xa0ans, aura marqué de sa personnalité la droite provençale pendant plus d’un demi-siècle. Le dramatique effondrement de deux immeubles de la rue d’Aubagne, en\xa02018, aura contribué au rejet de son camp et au basculement à gauche de la municipalité.'}",https://www.lemonde.fr/disparitions/article/2024/05/20/jean-claude-gaudin-figure-de-la-droite-et-ancien-maire-de-marseille-est-mort_6234397_3382.html,True,https://www.lemonde.fr/disparitions/article/2024/05/20/jean-claude-gaudin-figure-de-la-droite-et-ancien-maire-de-marseille-est-mort_6234397_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2024/05/20/jean-claude-gaudin-figure-de-la-droite-et-ancien-maire-de-marseille-est-mort_6234397_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2024/05/20/908/0/5976/2988/644/322/60/0/aaa54f5_1716208694346-l1003549.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Jean-Claude Gaudin, alors maire sortant, lors du second tour des élections municipales, à Marseille, le 30\xa0mars\xa02014.'}]","[{'scheme': 'urn:ebu', 'content': 'CORENTIN FOHLEN POUR «\xa0LE MONDE\xa0»'}]",CORENTIN FOHLEN POUR « LE MONDE »
"La mort d’Henri Gougaud, chantre de la culture occitane","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort d’Henri Gougaud, chantre de la culture occitane'}","Thu, 16 May 2024 17:00:00 +0200","time.struct_time(tm_year=2024, tm_mon=5, tm_mday=16, tm_hour=15, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=137, tm_isdst=0)","Fri, 17 May 2024 12:18:40 +0200","time.struct_time(tm_year=2024, tm_mon=5, tm_mday=17, tm_hour=10, tm_min=18, tm_sec=40, tm_wday=4, tm_yday=138, tm_isdst=0)","L’écrivain, parolier et conteur, pionnier du renouveau cathare et artisan de la transmission de légendes du monde entier, est mort le 6 mai, à 87 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’écrivain, parolier et conteur, pionnier du renouveau cathare et artisan de la transmission de légendes du monde entier, est mort le 6\xa0mai, à 87\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2024/05/16/la-mort-d-henri-gougaud-chantre-de-la-culture-occitane_6233668_3382.html,True,https://www.lemonde.fr/disparitions/article/2024/05/16/la-mort-d-henri-gougaud-chantre-de-la-culture-occitane_6233668_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2024/05/16/la-mort-d-henri-gougaud-chantre-de-la-culture-occitane_6233668_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2024/05/15/1066/0/4134/2067/644/322/60/0/e248796_1715780305169-divergence-jgr0163313.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Henri Gougaud, chez lui à Paris, en 1993.'}]","[{'scheme': 'urn:ebu', 'content': 'JACQUES GRAF/DIVERGENCE'}]",JACQUES GRAF/DIVERGENCE
"La mort de David Sanborn, saxophoniste, compositeur et collaborateur de Bowie, Springsteen ou Sting","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de David Sanborn, saxophoniste, compositeur et collaborateur de Bowie, Springsteen ou Sting'}","Wed, 15 May 2024 16:28:47 +0200","time.struct_time(tm_year=2024, tm_mon=5, tm_mday=15, tm_hour=14, tm_min=28, tm_sec=47, tm_wday=2, tm_yday=136, tm_isdst=0)",,,"Auteur d’une trentaine d’albums en leader, le musicien américain luttait depuis des années contre un cancer. Il est mort le 12 mai, dans l’Etat de New York.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Auteur d’une trentaine d’albums en leader, le musicien américain luttait depuis des années contre un cancer. Il est mort le 12\xa0mai, dans l’Etat de New York.'}",https://www.lemonde.fr/disparitions/article/2024/05/15/la-mort-de-david-sanborn-saxophoniste-compositeur-et-collaborateur-de-bowie-springsteen-ou-sting_6233475_3382.html,True,https://www.lemonde.fr/disparitions/article/2024/05/15/la-mort-de-david-sanborn-saxophoniste-compositeur-et-collaborateur-de-bowie-springsteen-ou-sting_6233475_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2024/05/15/la-mort-de-david-sanborn-saxophoniste-compositeur-et-collaborateur-de-bowie-springsteen-ou-sting_6233475_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2024/05/15/654/0/2530/1265/644/322/60/0/97db7d2_1715777914299-000-hkg5081395.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'David Sanborn, sur la scène du Stravinski Hall au 45ᵉ\xa0Montreux Jazz Festival (Suisse), le 5\xa0juillet\xa02011.'}]","[{'scheme': 'urn:ebu', 'content': 'JEAN-CHRISTOPHE BOTT / AFP'}]",JEAN-CHRISTOPHE BOTT / AFP
